PSS10_avg,Dem_age
NA,32
2.8,56
3.3,44
2.2,38
3.3,55
3,49
2.9,59
2.2,55
3.4,28
1.2,62
3.3,35
3.3,48
2.4,49
4.6,54
2.4,32
3.3,38
2.4,22
2,43
2.4,48
1.5,55
3.2,32
3.7,34
3,47
1.7,55
1.3,72
4.1,49
1.6,32
3.8,20
3.6,34
3.8,29
2.55555555555556,51
2,48
3,30
2.2,62
1.8,81
3.3,53
1.6,58
2.8,40
1.4,38
2.3,44
NA,25
3.5,32
NA,47
3,58
2.4,30
3.6,48
3.1,34
2.6,57
3.1,24
3.55555555555556,55
2.8,30
2.9,47
2.3,32
1.3,35
1.9,21
3,38
3.2,48
2.8,47
NA,43
1.8,32
2.6,38
3.22222222222222,52
1.8,68
2.5,40
4.2,58
4.5,34
3.1,22
3,68
1.8,33
NA,23
2.4,66
2.4,53
3.2,25
3,48
2.7,43
3.6,33
2.9,37
2.9,26
3.8,48
2.9,40
1.9,55
3,44
2.8,57
3.5,46
2.77777777777778,56
3,45
3.1,34
2,66
2.8,38
3.3,50
1.4,22
2.9,63
2.3,47
2.7,62
4,18
NA,42
2.8,54
2.8,60
2.3,56
2,54
3.3,21
2,54
3,49
NA,28
3.2,26
2.3,52
1.1,71
2.9,30
2.9,43
3.3,24
1.7,70
2.9,41
2.5,61
2.7,52
2.1,46
2.8,40
4.1,30
2.4,27
3.3,48
2.5,43
1.7,51
2.3,60
2.9,51
NA,57
2.3,29
2.4,46
2.6,56
2.5,47
2.8,59
2.1,59
3.5,20
2.1,56
2.8,42
1.2,55
2.2,55
NA,47
2.8,62
3.4,31
3.1,32
2.1,36
3,33
3.9,47
4,36
2.4,63
3.2,44
2,58
3.4,55
3.3,45
2.5,26
3.1,63
2.4,51
1,28
2.2,56
3.6,46
2.8,35
2.9,29
NA,62
1.1,55
1.8,42
3.4,55
2.6,23
1.9,31
2.9,62
3.3,25
1.6,35
2.9,46
3.2,47
3,54
3.6,26
3.1,40
2.22222222222222,48
1.8,18
1.9,58
4.1,43
2.6,42
1.1,59
2.7,34
NA,46
2,42
3.1,38
2.4,23
3.4,61
2.7,47
2.5,53
2.7,48
3.9,38
2.9,31
2.7,28
2,40
NA,27
3.1,44
2.7,51
3,34
3.3,37
2.4,72
2.9,34
2.2,28
2.3,33
1.9,53
3.66666666666667,54
2.3,55
2.3,47
3.9,48
2.6,56
3.1,54
3.5,24
2.6,39
2.5,52
1.6,41
2.9,28
1.7,68
NA,59
1.4,44
3.9,35
1.4,28
2.3,29
2.4,27
2.8,18
2.5,41
1.9,58
3.7,58
2.8,33
2,26
NA,39
2.6,48
2.2,37
3.8,58
3.2,64
1.9,52
1.9,66
3.3,45
NA,43
3.3,30
3.4,32
2.3,60
1.6,58
2.5,18
3.4,44
3.7,47
2.3,51
1.8,35
3.7,36
2,32
1.8,40
1.7,45
3.2,29
3.1,56
3.7,25
NA,49
2.7,22
2.4,55
1.8,56
2.6,23
2.9,23
3.5,47
2.9,29
1.1,42
3.5,41
3.2,49
1.5,65
2.5,62
1.3,38
3.22222222222222,31
3.5,50
3.1,28
2.9,44
3.8,38
2.5,54
2.6,44
3,56
2.7,26
3.2,44
2.9,39
NA,44
3.7,40
2.2,30
2.9,57
2.7,22
2.8,32
4,31
2.3,47
2.4,60
3.2,32
1.5,23
3,45
2.9,66
3.1,42
2.9,50
2.5,39
2.5,64
1.4,57
2.6,30
NA,36
1.9,29
3.1,42
3.7,31
2.9,62
2.8,28
1.9,61
2.5,30
3.28571428571429,42
1.1,56
NA,41
1.3,56
2.7,23
4.5,34
3.4,32
2.9,62
3.1,52
2.9,52
NA,51
4.1,36
2.6,53
3.6,36
1.6,29
NA,18
4.2,45
2.3,65
1.7,54
3.4,63
1.8,45
2.4,51
2.8,48
NA,52
2.9,43
2.9,53
2.8,43
2.1,63
2.8,44
2.1,76
3.6,30
3,21
1.9,54
3,54
2.8,29
3.5,43
3.1,52
2.4,38
3.1,40
2.1,63
NA,38
3.4,44
2.9,49
3.5,32
1,46
2.8,50
3,38
2.3,43
3.7,39
2.8,41
1.8,70
2.8,41
2.5,39
2.1,35
2.3,29
1.6,54
3.5,35
1.4,59
3,49
2.3,23
1.1,54
2.3,54
2.3,42
3.5,33
4.6,39
2.8,38
3,62
3,45
3.1,54
NA,40
2.4,57
2,48
2.5,34
2.625,62
1.9,39
2.1,38
3.1,51
2.6,64
2.8,51
2.9,25
2.7,41
2.8,56
4.9,44
1.4,66
4,37
2.5,33
3.2,26
2.4,50
NA,54
3.8,26
3.3,33
3.4,44
3,50
3.3,50
2.9,50
2.1,33
2.9,45
2.4,44
2.2,42
3.5,57
3.7,24
3.6,57
2.6,51
3.4,36
4.3,21
3.3,51
2.5,58
2.3,40
1.2,50
2.9,49
2.8,49
3,34
3.1,21
2.8,29
4.1,23
2.6,35
NA,69
3.2,28
NA,61
1.8,40
3.1,34
2.3,49
1.6,45
2.6,48
NA,32
3.4,61
2.9,32
2.7,39
2.88888888888889,47
2.6,59
2.4,52
3,52
2.1,38
3,28
2.7,48
3.1,52
3.3,51
2.4,43
3.2,48
NA,26
3.5,41
2.3,28
2.7,54
NA,59
4.2,47
3.2,52
1.5,69
1.9,28
3,55
1.1,72
NA,55
2.2,35
2.9,65
2.5,25
3.1,64
3,65
2.6,52
1,48
3.2,24
3.2,56
3,56
4.2,44
4.3,23
1.9,45
2.1,48
2.9,38
NA,58
2.8,42
1.2,60
2.6,43
3.2,50
1.5,26
3,49
2.7,51
NA,37
2.6,47
1.6,63
1.8,25
3,40
3.2,72
2.9,65
4.2,51
3.9,40
1.6,41
1.5,43
1.2,71
3.1,34
1.1,65
1.8,42
2.9,63
2.6,38
3,41
3,50
2,53
2.2,64
2.5,21
2.5,40
2.4,50
2.8,48
4.3,25
1.7,53
2.7,48
3.8,43
4.2,48
2.22222222222222,63
4.2,29
3.4,30
2.9,58
3,44
2.6,54
3.3,39
1.8,59
3.3,31
2.9,37
2.8,48
3.1,35
NA,61
1.6,40
3.2,60
2.1,46
2.9,39
3.8,35
2.4,44
2.5,24
3.6,66
3.5,39
1.5,69
3.1,50
3.6,43
3.5,35
2.3,30
3.3,56
2.5,22
3.7,51
2.6,59
3.3,62
1.2,58
2.8,64
2.9,42
2.2,60
NA,43
NA,32
1.9,49
1.6,47
2.4,49
2.7,53
2.625,45
3.4,62
4,38
3.7,21
2.6,37
2.7,32
1.6,51
3.4,21
4.2,52
3.3,28
2.1,50
2,45
NA,56
2.1,69
3,40
2.4,39
NA,57
3.2,27
3.2,37
3.4,53
2.4,36
2.6,50
2.8,24
2.9,44
2.5,22
3,22
1.8,60
1.1,28
NA,53
2,62
2,37
1.7,44
NA,54
2.9,43
3,41
3.8,49
2.8,20
2.1,65
1.5,57
2.6,49
2.8,70
2.1,49
2.1,62
2.9,50
2.2,59
1.9,79
3.2,57
2.2,48
2.7,51
1.3,39
2.9,61
3,45
2.4,64
3,30
2.1,83
2.4,58
2.7,36
3.2,23
2.9,36
2.8,48
2.2,64
2,30
1.9,40
3,46
2.2,48
2.4,53
3.4,46
3.2,69
3.3,60
3.2,33
3.3,35
2.7,43
3.6,36
4.2,49
2.9,46
3.4,52
3,47
2.6,50
1.8,64
2.5,61
3.6,33
2.8,42
1.9,51
1.4,73
3.4,62
2.3,39
3.7,60
2.8,35
3.2,53
3,42
2.1,55
2.6,40
3.4,34
2.8,48
2.6,51
1.7,40
2,39
4.1,46
1.66666666666667,60
3.4,39
NA,21
2.3,30
2.9,28
3.2,34
3.5,18
2.4,42
2.9,45
3,36
3.4,51
2.3,39
3.6,20
2.8,48
3.8,21
2.88888888888889,41
NA,59
2.5,54
3.3,27
2,33
3.6,53
2.4,56
2.9,42
1.6,44
2.4,47
1,65
3.9,45
2.6,61
1.6,63
2.7,58
2.9,56
2.2,64
3.8,50
3.1,38
4,52
3.4,44
3.2,39
1.4,45
3.1,45
1.9,65
3.7,69
2.5,47
2.3,61
3,34
3.4,32
3,35
2.8,51
2.1,49
1.2,52
1.1,34
2.9,37
2.6,45
2.4,36
2.7,52
3.5,54
2.7,36
2.1,60
3,50
1.9,60
4.2,31
2.7,42
3.5,47
3.2,56
2.7,59
4,26
3.6,59
2,44
2.5,44
3.7,51
1.7,44
1.8,54
4.1,36
3.2,46
2.4,39
1.7,46
2.4,31
2.7,55
3.8,29
2.8,48
3.4,29
3.3,47
1.9,40
2.7,46
2,58
3.1,37
2.9,40
1.5,36
3.5,41
2.7,51
2.4,35
3.8,42
3.3,50
2.9,50
2.8,30
3.8,31
2.4,61
3.2,57
2.7,58
2.9,50
2.4,68
3.3,50
NA,43
3.1,57
2.8,46
3.9,46
3.5,67
2.8,41
3.2,32
1.9,59
1.4,74
2.5,35
NA,63
3.6,22
2.6,63
2.6,46
2.9,54
3,18
2.5,33
2.8,23
3.5,50
3.4,47
2.4,65
3.3,30
3.2,39
1.7,46
NA,20
NA,67
2.8,24
NA,48
2.4,75
2.9,52
3.7,60
2.9,46
2.8,31
NA,26
2.9,55
1.9,57
3.2,59
3.5,52
2.8,46
1.6,37
2.4,70
4.7,32
3,57
3.3,26
2.1,45
3.2,49
2.6,41
2.7,53
2,34
3.2,32
4.1,47
3.5,35
2.44444444444444,57
3,31
3.3,37
2.9,49
3,38
2.9,52
2.8,31
2.4,54
3.5,30
NA,45
2.5,46
2.7,42
2.4,39
NA,54
3.2,49
3,55
3,31
2.4,48
1.5,47
2.6,73
3.3,25
3,34
3.5,48
2.6,64
NA,52
3.5,67
2.3,33
3.5,55
2.8,56
3.4,46
1.7,36
2.5,46
2.7,38
2.1,50
2.4,42
2.8,46
4,47
3.7,45
2.6,54
3.2,30
1.2,44
NA,57
3.1,53
3.7,44
3,72
3,39
1.8,29
4.1,44
2.3,47
2.2,36
2.7,40
NA,65
1.3,43
2.6,49
NA,56
2.8,60
2.6,40
2.9,47
2.7,53
1.9,57
2.7,42
4,46
NA,23
2.8,27
3.6,60
NA,48
3.2,51
2.7,48
2.9,43
1.6,30
3.4,42
3,31
1.4,54
4.3,22
2.8,43
2.3,58
2.7,66
NA,33
3.6,50
3.6,48
3.1,49
2.8,40
2.8,40
3.4,61
4,38
2.6,34
NA,60
2.7,67
2.8,47
2.9,29
3.1,38
2.4,60
3.4,32
2.8,39
2.7,30
2.8,39
3.7,45
2,71
NA,48
1.9,31
1.6,50
3.2,42
3.3,48
3,41
3.4,57
2.8,58
2.1,59
NA,65
3.7,43
NA,20
3.3,31
4,19
3,50
4.1,60
4.5,34
1.4,39
2.4,50
2.9,44
2.7,52
2.4,41
3.3,58
2.9,62
3.3,40
2.6,60
4.4,26
2.8,42
3.1,65
3.8,32
1.8,70
4.1,24
3.9,41
2.8,50
3.4,22
2.9,38
3.9,52
2.6,49
2.7,25
2.3,36
2.8,50
2.2,60
2.5,25
2.6,44
2.7,24
2.2,39
3.4,45
2.6,45
2.1,62
2.7,53
NA,56
2.7,48
3,37
2.6,37
2.9,44
3,37
2.5,59
2.6,48
NA,48
3,55
3.1,33
2.4,37
2.8,43
2.4,43
2.1,76
3.2,63
NA,53
3.8,39
2.1,51
3,31
2.1,41
NA,61
2.3,44
NA,49
2.5,56
1.4,52
2,45
3.2,48
3.1,51
4.1,39
3.3,50
2.8,44
4,47
2,26
4.2,47
3.4,66
1.5,68
2.4,48
3.9,38
2.5,55
2.9,28
3,38
2,76
3.2,53
2.8,28
1.9,40
2.9,50
2.1,36
3.2,52
2.7,46
3.2,42
1.3,46
2,57
3.7,51
3.4,58
2.1,64
2.6,39
2.1,37
4.8,33
1.9,59
2.6,54
2.2,29
2.1,37
3,41
3.2,39
2.6,48
2,60
2.2,42
4,32
2.6,31
3.5,38
3.2,46
2.5,33
1.7,38
3.4,41
NA,46
3.44444444444444,45
3.7,30
3,52
1.7,53
1.7,48
1.9,59
2.5,50
4,42
2.8,38
3.8,46
2.7,40
1.8,50
2.4,29
2.6,47
3.5,51
2.77777777777778,50
3,30
3.9,50
2.6,49
2.6,32
1.6,68
2.5,43
3.9,35
2.9,47
3.1,56
2.9,60
2.2,30
3.8,55
2.3,21
2.3,74
1.5,54
3.4,49
3,33
3.1,36
2.2,34
2.7,40
3.2,42
1.9,61
2.2,54
3.5,49
2.8,46
1.8,25
1.7,54
3.1,52
2.4,58
3.3,41
3.3,58
NA,56
NA,63
2.5,34
2.6,51
3,50
4,28
2.3,36
1.8,24
3.3,43
NA,34
2.5,58
2.8,49
3.7,43
2.5,41
2.1,24
3.4,38
1.5,59
2.7,40
3.4,54
2.8,38
2.8,55
1.8,51
1.9,34
3,53
4.1,41
3.6,55
3.8,35
2.5,57
2.9,42
2.9,52
2.8,51
2.9,63
3,33
3,69
3.1,43
2.9,35
3.4,42
2.5,22
2.2,28
2.5,33
3.3,43
2.7,45
NA,45
2.8,56
3.1,32
2.7,52
3,42
3.8,55
NA,30
2.3,68
3.7,49
3.9,40
1,34
3.9,43
1.7,65
2.6,58
2.4,29
2.4,46
NA,55
1.8,36
2.6,26
2.6,49
2.8,54
3.1,50
1.3,47
2.8,50
3.2,30
2.7,44
3.1,56
4.4,37
3.3,24
3.6,45
3.6,39
2.4,30
2.9,51
4.3,48
2.4,71
1.9,34
2.8,46
3.4,34
2.9,51
3,47
NA,29
3,44
2.3,26
3.1,44
3.2,48
2.6,18
3.6,35
3.2,47
3.3,38
3.4,18
2.3,24
2.3,70
1.77777777777778,57
3.3,20
3.2,30
2.7,31
3.8,25
2.9,71
3.3,58
3.2,53
2.4,67
1,58
3.2,18
2.6,29
2.3,36
4,42
2,42
2.7,40
2.5,26
1.1,73
1.9,53
3.5,46
1.8,43
3.7,33
3.1,52
1.9,37
3.3,50
2.5,33
2.8,48
3.8,41
3.1,37
2.9,55
2.3,25
4,38
3,47
3.4,27
2.7,22
2.3,34
3,44
3.1,45
2.8,18
3.7,53
2.6,37
3.7,64
3.2,33
3.3,48
3.6,40
3.1,56
3.8,38
2.7,60
2.8,56
3.1,39
2.9,34
3.5,45
3.3,63
3.1,66
2.6,25
2.8,50
2.1,37
2.9,36
3,46
3,49
2.8,38
2.5,46
2.8,31
2.8,62
2.9,43
NA,61
3.4,58
3.5,51
2.2,55
3.5,51
3,52
1.77777777777778,55
3.3,29
2.2,35
3,45
4.4,50
3.6,52
3.2,32
2.1,51
3.1,36
1,32
3.3,46
2.5,72
2,59
3.7,54
2.9,40
3.5,29
3.1,51
3.1,42
2.3,40
3.2,60
3.22222222222222,43
2.8,43
2.8,42
2.9,38
2.7,20
2.5,45
3.4,52
2.8,46
2,65
1.1,58
NA,35
2,64
4,53
1.7,45
3.7,51
2.3,31
2.9,40
3.5,54
2.4,59
2.7,65
2.6,35
2.4,41
3,60
2.7,49
3.2,31
1.1,50
2.1,40
2.7,55
2.1,60
4,28
2.4,40
1.9,68
3.5,18
3.2,52
2.7,60
3.7,27
2.8,53
2.8,47
3,36
2.8,32
2.6,56
2.5,33
3.2,50
2.4,41
2.9,50
2.2,54
2.1,53
2.4,48
3,27
3.2,50
NA,24
3.1,34
3,26
3.5,41
3.2,36
2.7,50
2.4,45
2.3,40
3.2,47
2.9,54
2.7,47
4.6,41
2.5,49
3,33
3.1,23
2.9,42
3.6,47
3.3,44
3,62
2.8,45
2.9,51
2.5,61
1.8,39
1.9,47
2.7,44
3.2,60
2.9,56
2.7,54
1.4,59
2.3,59
4,49
2.7,37
2.2,43
3.4,27
3.7,30
3.2,43
3,36
2.3,36
2.33333333333333,35
2.8,35
2.8,39
2.8,53
3,45
1.9,29
3.3,51
3.1,56
3.4,74
3.4,54
2.9,48
2.9,46
3.3,50
1.3,45
3.1,55
2.6,65
1.6,61
3,37
NA,39
3.2,56
NA,37
2.2,66
2,36
2.9,59
3,38
2.3,62
3.3,28
2.2,76
2.3,42
1.7,53
3.9,40
4.2,35
2.8,50
3.44444444444444,72
3,55
2.8,37
2.7,41
2.5,66
2.6,42
3.3,56
3.1,34
3.2,26
2.9,54
NA,39
3.7,56
3.2,57
3.5,54
2.9,36
2.9,53
2.1,46
2.5,51
1.6,56
3.7,26
3.2,27
3.7,43
4,38
3.6,53
4.5,26
2.5,42
3.3,41
1.8,60
2.4,74
1.9,42
3.1,51
3.3,55
3.1,49
2.9,34
3.4,31
2.8,26
3.5,35
3.1,45
3.5,25
2.7,38
3.1,54
3.4,58
3.1,53
1.5,40
2.3,27
3.4,43
NA,79
2.9,51
3.6,49
3.4,41
2.9,43
3.4,41
2.6,22
2.5,54
2.9,49
2.4,55
3.3,58
2.7,56
3.1,66
3,40
2.4,63
4.3,27
3,42
4.3,42
3.4,25
3,50
2,53
2.5,46
3.2,27
3.3,34
3,37
2.4,66
2.9,58
2.9,47
4.6,39
3.1,28
3.4,53
2.5,50
NA,20
3.2,37
3.5,43
2.7,52
2.6,53
2.4,31
2.7,36
2.1,45
2.5,59
3.2,46
3.9,37
3.2,44
3.1,47
3,34
2.5,41
2.8,25
2.6,46
1.9,64
3.3,40
3,49
2.3,44
2.1,55
3.8,37
3.2,34
2.2,51
4.1,46
2.8,45
1.4,36
3.7,34
2.9,35
1.2,49
NA,34
3.8,54
3.9,41
2.7,63
4.4,50
2.6,46
4.2,35
2.5,53
3.8,42
3.1,27
3.7,39
2.2,26
NA,47
2.6,58
2.9,21
3,33
2.7,51
2.8,43
4,49
2.6,40
2.5,43
2.8,56
2.8,74
4.4,54
2.77777777777778,56
1.5,40
3.2,39
2.8,27
2.7,49
2.7,40
NA,46
1.8,69
3.3,48
2.4,54
3.2,35
2.6,40
3.3,27
3,43
2.9,61
2.5,37
3.5,39
2.8,34
3.1,21
3.1,24
2.1,37
2.8,49
1.7,73
2.5,65
2.8,54
3.1,56
3.4,47
3.6,26
2.9,36
3.1,25
2.2,42
2.5,57
2.9,50
2.57142857142857,27
3.6,30
NA,44
1.9,30
3.4,49
2.3,43
4,49
1.4,25
3.9,29
3.3,48
2.9,67
2.8,70
3.2,29
2.5,63
2.6,26
2.88888888888889,30
3,40
3.2,55
3.6,47
2.7,50
3.83333333333333,55
4.3,42
2.7,41
3,47
1.8,37
3.4,86
3,47
4,54
2.6,58
2.4,52
2.8,33
1.6,62
NA,24
2.6,46
2.9,51
3.7,29
3.3,49
2.4,62
2.6,38
2.5,58
3.2,55
3.1,45
NA,38
3,39
4.1,51
3.2,54
1.9,43
2.8,52
2.8,33
3.3,38
1.7,45
3.6,30
3.33333333333333,18
2.8,58
3,48
2.5,46
2.7,49
3.6,44
2.8,42
2.6,51
3.3,47
2.9,41
2.8,44
2.2,39
2.1,27
3.2,41
3.1,48
3.1,50
3.1,39
2.9,27
2.6,63
3.2,44
3.4,18
3,27
3.3,26
2.7,32
2.4,28
3.7,32
3.4,19
1.9,25
3.1,39
NA,40
3.5,45
2.4,38
2.9,28
3.8,48
2.7,45
2.6,49
2.3,34
2.5,29
4,47
3.4,41
3.4,52
3,46
2.5,32
2.8,69
3.9,40
3.7,30
2.7,48
NA,38
3.8,31
2.8,30
2.8,59
1.4,43
2.8,61
3.2,51
3.2,46
2.8,50
3.2,45
3.1,44
3.4,40
2.7,59
3.2,35
3.4,44
3.4,25
2.6,30
2.7,65
2.8,43
3.8,38
1.7,72
3,51
NA,50
3.4,37
3,44
2.3,69
2.8,63
3.1,50
3.8,61
2.5,27
2.5,27
2.3,56
3,62
3.4,49
2.9,47
1.9,38
1.6,72
2.7,69
3.4,41
3.2,45
2.4,53
2.3,55
2.3,55
3,47
NA,33
4,37
1.8,52
3,45
1.8,42
2.8,63
2.6,65
3.3,52
3,41
2.9,50
2.9,70
2,70
3.5,35
3.8,47
2.9,43
2.9,30
3.6,41
2.1,69
2.7,51
2.6,59
3.3,44
3.3,50
3.2,47
2.6,37
3,53
3.6,44
3.3,39
3,50
3.3,36
2.8,37
3.3,46
3,30
4.7,40
2.9,49
2.5,45
2.7,68
1.9,55
2.2,75
2.9,25
4.6,39
NA,22
2.9,46
3,42
2,57
3,65
3.1,38
2.9,59
3.3,51
2,56
3,29
2.4,49
3,51
1.77777777777778,51
2.22222222222222,57
3,27
3.1,67
2.3,62
3.2,61
3,55
2.8,48
3.2,66
2.8,46
3.6,47
3.7,47
2.6,38
2.8,31
2.6,60
2,30
2.7,63
3,51
3.6,45
3.1,38
3.4,51
2.4,28
2.7,54
4.4,43
4.4,34
2.5,38
3.5,48
3.3,50
2.7,51
2.3,51
2.6,40
3.5,47
2.5,50
2.2,53
2.9,55
3.2,32
4.7,45
1.66666666666667,60
3.4,58
3.3,43
2.8,47
4.5,29
3.2,32
3,41
2.5,47
2.9,31
3.2,43
3.2,45
2.6,29
3.8,60
2.7,48
2.5,43
4,43
2.4,74
3.3,50
NA,31
2.6,49
2.8,36
3.1,28
2.6,47
3.9,43
2.6,60
2.5,18
3,51
NA,45
2.9,47
2.4,47
2.7,47
2.7,53
3.1,43
2.8,66
3.1,46
2.4,65
2.8,35
1.9,46
3.2,19
3.7,33
3.3,56
2.4,39
1.9,36
2.8,31
2.8,47
NA,72
3.5,46
4.2,24
2.3,55
3,35
2.4,27
3.8,18
2.3,59
2.7,42
1.8,58
2.9,57
2.4,53
3.1,59
2.4,75
4.5,50
3.4,50
NA,66
3,47
3.3,34
2.9,52
1.8,26
2.6,38
2.2,51
3,45
2.8,44
2.4,42
2.4,51
2.9,60
3.3,49
3.6,58
3.1,56
NA,44
1.5,42
3.2,51
4.2,49
2.7,49
2.6,66
4,44
2.9,64
3.1,42
NA,44
3.8,38
2.5,29
3.8,31
2.6,59
3.1,34
3.3,34
3,56
4.88888888888889,41
2.8,47
2.9,60
NA,44
3.2,31
2.6,42
2.9,44
3.2,38
3.2,43
3.5,40
2.8,62
3.9,47
3.4,51
3.4,45
4.3,38
4,26
3.7,24
3.2,29
2.8,40
1.8,56
3.8,27
3.2,53
2.1,45
2.3,64
2.4,63
4,48
2.2,21
2,57
3.3,58
3.2,35
1.7,56
3.5,29
3.1,31
3,45
2.5,36
1.8,36
3.5,36
2.88888888888889,44
NA,57
NA,53
2.8,64
2.8,43
3.5,40
3.2,69
3.1,52
3.3,52
3.7,42
3.4,37
3,54
3.5,35
2.8,51
2.7,45
2.6,47
3.1,30
2.9,41
3,51
2.8,41
2.2,36
4.2,70
3.3,36
3.3,58
3.6,30
3.2,22
2.9,30
2.6,71
3.6,42
3.4,55
3.3,44
4.1,28
3.2,30
2.9,46
2.8,56
2.7,45
3.5,47
NA,53
3.2,19
2,49
3,53
3.2,53
2.1,35
3.3,42
3.1,47
2.1,58
3.2,75
3.3,51
2.6,21
2.8,51
2.9,37
2.9,57
3.9,33
3.2,35
2.7,64
2.9,50
3.2,51
3.5,30
1.66666666666667,31
3.5,60
2.6,40
2.9,40
4,32
2.9,44
2.6,49
2.9,37
3,53
2.6,46
2.9,30
2.1,65
2.2,30
3.3,31
2.4,52
3.6,58
2.88888888888889,40
4,52
2.9,62
4.2,18
2.8,57
3.3,50
2.6,43
2.8,56
2.3,52
3.5,29
4,38
3.3,50
2.8,57
3,22
2.2,41
3.2,43
2.2,63
2.6,46
2.6,46
2.2,32
3,61
2.7,79
2.8,56
2.6,49
3.4,36
2.3,52
3.33333333333333,50
2.6,48
3.3,58
3,43
3.2,39
3,43
2.1,54
NA,45
2.3,56
2.7,31
1.8,46
3.7,59
2,51
3.3,50
2.8,45
3.4,50
3.5,21
2.8,45
4,44
3.7,51
2.9,30
2.7,71
3.6,28
2.9,43
3.2,68
2.5,48
2.7,42
NA,46
3,34
2.4,32
3.8,49
2.4,42
1.9,45
2.8,47
2.2,53
3.4,54
2.5,34
2.9,50
2.3,27
3.1,33
3.8,50
2.3,57
2.6,56
2.8,52
3.7,40
2.3,69
2.4,51
3.2,31
3.3,26
3.2,40
2.8,19
2.1,32
3.4,20
2.3,70
3.1,42
2.9,26
2.4,56
3,41
2.8,39
2.88888888888889,44
3.5,40
3.7,38
3.3,37
2.8,41
3,19
2.8,51
3,33
4.6,43
3.88888888888889,50
2.9,31
4.3,34
2.9,51
2.6,48
3.4,36
2.6,61
2.9,31
3.5,46
3.2,42
2.4,52
3.6,18
4.6,49
3,52
2.9,59
3.5,22
3.4,32
3.1,26
3.1,50
3.1,50
3,49
2.5,59
2.11111111111111,23
2,70
2.8,52
2.2,52
2.3,67
3.8,46
3.4,50
3,21
2.7,36
2.8,52
2.6,53
2,41
3.1,30
3.2,32
3.1,55
2.5,48
3,43
3.1,61
2.3,38
3.1,43
2.8,34
4.1,26
3.55555555555556,36
1.2,50
2.1,57
1.6,47
2.9,59
3.1,53
3.1,46
3.5,40
3.1,25
3.1,38
2.6,53
3.9,56
2.9,29
2.6,47
3.5,53
3.4,40
1.3,64
2.8,48
1.7,26
2.8,49
3.6,63
3,51
3,59
2.8,57
3,42
2.7,51
2.8,33
3.4,54
2.3,27
2.7,41
NA,57
3.1,66
2.7,52
2.8,43
3.2,67
2.6,57
3.1,48
3.5,34
3.1,42
3.1,35
2.8,51
2.5,62
2.1,53
3.8,33
2.2,61
2.5,48
4.2,43
3.5,22
3.5,37
3.6,40
2.6,49
3.2,56
2.1,46
2.6,27
3,53
2.5,45
4.6,52
3.5,41
3.7,53
3,39
3,56
2.8,55
3.5,48
2.5,45
NA,42
1.9,41
2.7,47
3,36
2.7,46
2.9,49
3.1,46
3,43
3.2,51
2.7,41
2.8,23
1.7,42
3.8,53
3.2,49
3.22222222222222,52
2.3,65
3,58
2.4,69
2.2,38
3.2,49
3.1,40
2.6,47
2.6,57
3.4,44
2.1,35
2.2,36
2.5,58
2,64
3.5,26
4.6,50
2.9,41
3.2,57
2.2,65
3.1,28
2.5,55
4.6,42
2.1,35
2.8,44
1,36
3.9,40
3,28
4.4,39
3.2,36
3.8,44
2.8,34
2.4,18
2.5,68
1.4,41
3.7,24
3.3,39
3.7,37
4.4,30
2.7,44
2.9,63
3.9,46
2.9,53
4.8,31
2.5,25
3.1,51
NA,43
2.8,51
2.4,48
3.1,37
3.2,55
2.7,53
3.7,44
2.2,60
NA,40
2.7,59
3.3,48
1.1,43
2.8,86
1.9,47
2.9,38
1.8,56
3.9,22
2,36
2.6,49
2.9,70
3.3,65
2.8,45
3,51
3.6,49
3.8,25
4.7,43
3,24
2.5,55
3.7,44
3.8,44
2.6,37
2,59
3.1,46
2.6,37
2,57
2.9,43
2.7,65
NA,23
1.6,57
2.8,36
1.6,76
3.5,41
2.9,38
3.6,26
3.1,42
2.8,25
3.5,30
3,52
2.4,46
3.1,20
2.6,62
3,43
3.1,58
2.5,32
2.2,56
1.9,37
2.2,52
3,45
3.8,33
3.8,44
2.2,44
1.8,43
3.4,41
5,44
3.1,59
2.8,48
3,31
3.1,67
3.2,44
3.1,52
2.8,68
3.5,58
3.2,46
NA,43
2,39
1.8,37
2.6,36
2.5,57
3.8,42
2,61
3,65
3.6,34
3.2,71
2.9,38
3.1,49
3,52
2.7,37
3.2,49
3.8,79
3.1,45
3.2,45
3.6,37
3.3,47
2.3,30
3.2,66
3.1,42
2.2,61
2.2,37
4.1,52
3.5,50
2.7,40
2.7,44
3.6,50
2.4,44
3.7,42
NA,51
3,63
2.8,48
2.3,72
2.8,53
1.6,50
1.9,60
1.7,43
2.1,55
3.1,47
1.7,63
3.3,47
2.5,64
1.9,59
2.3,29
2.6,50
2.8,32
3.9,35
2.3,52
3.7,39
2.5,61
2.2,69
2.8,48
2.6,50
3.2,39
3,36
2.9,48
2.6,27
2.6,39
3.1,56
3,53
2.7,54
3.3,39
3.4,38
3.6,62
3.7,51
3.3,39
2.8,29
3.3,49
3.2,51
4.25,31
2.4,45
1.6,71
3,40
4.3,34
2.5,64
3.3,37
2.9,64
4.4,54
2.8,56
3,61
3.1,55
1.9,55
3,27
3.2,51
2.6,65
3.2,70
2.1,52
2.9,47
2.4,52
2.6,72
2.5,21
3.8,42
2.5,62
3.3,37
2,23
3.3,40
1.7,52
3.3,48
